Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1483914920.39,-0.0637855529785,3.75317382812,3.8139140625,3.85398242188,3.81756835938,-1.0
1483914921.39,-0.0735130310059,3.75316796875,3.81391796875,3.85398632812,3.81757226562,-1.0
1483914922.33,0.022045135498,3.75316796875,3.8139140625,3.85399414063,3.81756640625,-1.0
1483914923.33,-0.221523284912,3.7531796875,3.81391796875,3.85399023437,3.81756445313,-1.0
1483914924.33,-0.105937957764,3.753171875,3.81390820313,3.85398828125,3.8175703125,-1.0
1483914925.35,-0.00408554077148,3.7531640625,3.8139140625,3.85398242188,3.81756054688,-1.0
1483914926.4,-0.0700798034668,3.75316601563,3.81391015625,3.85397851563,3.81755664062,-1.0
1483914927.4,-0.0584449768066,3.75315820312,3.81391796875,3.85399023437,3.81756445313,-1.0
1483914928.4,-0.0470008850098,3.75316210938,3.81390625,3.85398242188,3.81755664062,-1.0
1483914929.4,-0.0531044006348,3.753171875,3.81390039063,3.85398632812,3.81755664062,-1.0
1483914930.4,-0.0416603088379,3.75317578125,3.81390234375,3.85399023437,3.81755859375,-1.0
1483914931.45,-0.103458404541,3.75315820312,3.81390625,3.853984375,3.81755078125,-1.0
