Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1482450404.24,-0.00958633422852,2.81447460937,2.84146679688,2.8426015625,2.85774023438,-1.0
1482450405.14,-0.0990409851074,2.8145078125,2.84147265625,2.84259375,2.85773242188,-1.0
1482450406.14,-0.0940818786621,2.81450976562,2.841484375,2.8426171875,2.85774414062,-1.0
1482450407.23,-0.0925559997559,2.81451953125,2.8414921875,2.84261132813,2.85775,-1.0
1482450408.21,-0.00577163696289,2.81453710938,2.8415,2.8426171875,2.85775390625,-1.0
1482450409.21,0.045726776123,2.81451171875,2.84150390625,2.84262890625,2.857765625,-1.0
1482450410.21,0.0754814147949,2.81451953125,2.84151757812,2.8426328125,2.85776367187,-1.0
1482450411.26,-0.0463981628418,2.81452929687,2.84152929688,2.84263867188,2.85777734375,-1.0
1482450412.21,0.100658416748,2.81452929687,2.84153320313,2.84263671875,2.85778710938,-1.0
1482450413.21,0.0266532897949,2.8145390625,2.84154101563,2.84265039063,2.85778320312,-1.0
1482450414.21,-0.0216026306152,2.81457617188,2.841546875,2.84265429688,2.85779296875,-1.0
1482450415.21,-0.0439186096191,2.81457617188,2.84155859375,2.84266210937,2.85779882812,-1.0
1482450416.21,-0.0429649353027,2.81456054688,2.84156835938,2.84266015625,2.85781054688,-1.0
1482450417.21,0.0575523376465,2.81458203125,2.84156835938,2.84266992188,2.857796875,-1.0
1482450418.48,-0.0513572692871,2.81462695312,2.841578125,2.84267382813,2.85781445313,-1.0
1482450419.45,-0.058032989502,2.81461132813,2.84158984375,2.8426875,2.8578203125,-1.0
1482450420.5,0.0550727844238,2.814640625,2.84160351563,2.84269335938,2.85782617188,-1.0
1482450421.48,-0.0813026428223,2.81450976562,2.84160742188,2.84270507812,2.85783203125,-1.0
1482450422.45,0.0024299621582,2.81455273437,2.84161914063,2.84270703125,2.85783984375,-1.0
1482450423.51,-0.0324745178223,2.81458398438,2.84162890625,2.84270898438,2.85784179687,-1.0
1482450424.49,-0.0805397033691,2.81456835937,2.841640625,2.84271484375,2.85785351563,-1.0
1482450425.46,0.169132232666,2.81465429688,2.84164257813,2.84271289063,2.85784960938,-1.0
1482450426.39,-0.0555534362793,2.81464453125,2.84165429688,2.84273242188,2.857859375,-1.0
1482450427.45,0.108478546143,2.81463085938,2.84165234375,2.84272851563,2.85786914063,-1.0
1482450428.88,-0.00329208374023,2.81467578125,2.8416640625,2.84273828125,2.8578671875,-1.0
1482450429.88,-0.0904579162598,2.81466601562,2.84168554687,2.84274414063,2.85789257812,-1.0
1482450430.92,0.0791053771973,2.81466015625,2.84168554687,2.84275195313,2.85788476563,-1.0
1482450431.89,-0.0755805969238,2.81464453125,2.84169921875,2.8427578125,2.85788671875,-1.0
1482450432.94,0.0876884460449,2.81470703125,2.84170507812,2.842765625,2.85788867188,-1.0
1482450433.89,0.160930633545,2.81462109375,2.84171484375,2.84276171875,2.85790234375,-1.0
1482450434.89,-0.0185508728027,2.81465039063,2.84172265625,2.84277539062,2.85790234375,-1.0
1482450435.87,0.169704437256,2.814640625,2.84172460937,2.84277929687,2.85791210937,-1.0
1482450436.83,0.0796775817871,2.81462109375,2.84173828125,2.84278710938,2.85792578125,-1.0
1482450437.96,0.0527839660645,2.81465039063,2.84173828125,2.84279296875,2.85791992188,-1.0
1482450439.2,0.0890235900879,2.814703125,2.8417578125,2.842796875,2.85793359375,-1.0
1482450440.2,0.0197868347168,2.81469726562,2.84176171875,2.84280273438,2.85793945313,-1.0
1482450441.2,0.00967788696289,2.81472460938,2.8417734375,2.84281054688,2.85793945313,-1.0
